pred,gt,bleu,rouge1,rouge2,rougel
"i , not you , that the the the the the the .","i do n't know how many members they had , but little river band was successful in australia and the us .",6.790035935877237e-232,0.22222221876543213,0.0,0.22222221876543213
"i , not you , that the the the the the the .",i do n't have this information . but i know that the merger of nfl and afl was only completed in 1970,2.987037352283101e-155,0.23076922721893492,0.07407407023319637,0.23076922721893492
"i , not you , that the the the the the the .","i am actually now sure , what i can tell you about polar bears is that this carnivorous bear is native to the arctic circle",5.700038282732153e-232,0.34482758292508925,0.0,0.34482758292508925
"i , not you , that the the the the the the .",yes . have you ever <unk> agents of <unk> ? it is a tv series for abc,8.387854976618647e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .","he was an american singer , musician , and actor .",1.2627076138080564e-231,0.1333333285333335,0.0,0.1333333285333335
"i , not you , that the the the the the the .","yes , food trucks , along with portable food booths and food carts , they are an important part of food industry",5.7097168779228235e-232,0.08695651788279792,0.0,0.08695651788279792
"i , not you , that the the the the the the .",do you happen to eat a lot of meat as well ? ancient greece athletes were <unk> to do that,6.659308116428607e-232,0.16666666291666676,0.0,0.16666666291666676
"i , not you , that the the the the the the .",if you think so . what i can tell you is that this championship is the largest in terms of participating nations .,6.648019860130284e-232,0.31999999635200005,0.0,0.31999999635200005
"i , not you , that the the the the the the .","well if you look at all 50 states , it 's the 2nd smallest by population .    by area , it 's the 6th smallest .",5.115152056046425e-232,0.24999999625000005,0.0,0.24999999625000005
"i , not you , that the the the the the the .","oh , really ? i just know they 're a canadian rock band .",1.1692181040915729e-231,0.21052631146814413,0.0,0.10526315357340738
"i , not you , that the the the the the the .","yeah , but the term <unk> is used for both <unk>",1.1409851298103347e-231,0.24999999531250006,0.0,0.24999999531250006
"i , not you , that the the the the the the .","i am a bot so i do n't have preferences over this subject . but i know information about yoga , it consists of physical , spiritual and also <unk> practices",3.397869242277096e-232,0.12121211823691468,0.0,0.12121211823691468
"i , not you , that the the the the the the .","they are traditionally known as eye glass or spectacles and they consist of glass of hard plastic which is mounted in a fame that holds them over a person 's eyes , using the bride of the nose and the ears .",1.6134277814901975e-232,0.1538461512426036,0.0,0.10256409996055234
"i , not you , that the the the the the the .","unclear on that but he died on august 16 , 1977 .",1.2627076138080564e-231,0.24999999531250006,0.0,0.12499999531250018
"i , not you , that the the the the the the .",well points are scored by getting the ball into the opposing team 's end zone .,1.0024921848014553e-231,0.09999999580000019,0.0,0.09999999580000019
"i , not you , that the the the the the the .",i am not sure about that information . but i know that it caused cultural change and population <unk> in the us <unk> its history,5.700038282732153e-232,0.2962962928395062,0.0,0.2962962928395062
"i , not you , that the the the the the the .","well the diet <unk> was created in 1988 , followed by mountain dew red which was discontinued in the same year",6.824088594166491e-232,0.16666666291666676,0.0,0.16666666291666676
"i , not you , that the the the the the the .",i do ! <unk> donald <unk> was born in 1967 and lived until 1994,8.884136397986129e-232,0.10526315357340738,0.0,0.10526315357340738
"i , not you , that the the the the the the .","ok , one last thing , have you realised that online shops even <unk> the physical <unk> of regular bricks - an - <unk> retailers ?",5.2780135965811595e-232,0.28571428234693885,0.0,0.28571428234693885
"i , not you , that the the the the the the .","yes , he left because he had health problems related to type 1 diabetes .",9.782851220031659e-232,0.10526315357340738,0.0,0.10526315357340738
"i , not you , that the the the the the the .","no , i have n't , what 's that ? one more bit of history , yoga did n't really become popular in the west until the 20th century .",4.220592688199361e-232,0.2580645130072841,0.0,0.19354838397502605
"i , not you , that the the the the the the .",that 's neat ! did you know the simpsons started as shorts on a show in 1987 ?,8.595407281764811e-232,0.24999999625000005,0.0,0.16666666291666676
"i , not you , that the the the the the the .","which professional football league do you dream of ? the 3 best know are the nfl , afl and <unk>",7.91929659305261e-232,0.239999996352,0.0,0.15999999635200007
"i , not you , that the the the the the the .","oh really ?   did you know it 's also called dissolution of marriage ?   it <unk> the <unk> bonds , under a country or state 's rule of law .",3.1462946686644483e-232,0.19999999680000002,0.0,0.13333333013333343
"i , not you , that the the the the the the .",what about college football ? <unk> where the rules first gained popularity in the us right ?,8.387854976618647e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .","i do n't , but i know that some people self <unk> . but that can lead to things like alcoholism and eating disorders .",5.390763376891056e-232,0.23076922721893492,0.0,0.23076922721893492
"i , not you , that the the the the the the .","the cardigan was named after james <unk> , 7th earl of cardigan , a british army major general who led the charge of the light <unk> at the battle of <unk> . it was a period of the <unk> war",2.0220819410947103e-232,0.12903225494276802,0.0,0.12903225494276802
"i , not you , that the the the the the the .","interesting . those ate amusement rides with steep slopes , tight turns and even inversions sometimes",9.05853946789781e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .","as a bot , i ca n't see colors , but i can tell you it 's between yellow and blue on the spectrum of visible light .",4.73643171523621e-232,0.2580645130072841,0.0,0.2580645130072841
"i , not you , that the the the the the the .","no , i ca n't read since i 'm a bot .   however , i know that the novels were written by j. k. rowling .",2.250231132546447e-155,0.2962962928395062,0.06896551357907273,0.22222221876543213
"i , not you , that the the the the the the .","oh i 've never tried it !   as you know , bots like me can not dance .   i know that dancing has symbolic and aesthetic value though .",3.7603604559335695e-232,0.3225806420395422,0.0,0.2580645130072841
"i , not you , that the the the the the the .","of course , a synonymous term for accounting would be "" financial reporting "" .",9.782851220031659e-232,0.10526315357340738,0.0,0.10526315357340738
"i , not you , that the the the the the the .",any place that contains insect - <unk> flowering plants is where you 'll find them .,1.0024921848014553e-231,0.19047618639455788,0.0,0.09523809115646274
"i , not you , that the the the the the the .",yes and they play at the united center which they share with the chicago blackhawks .,1.0024921848014553e-231,0.10526315357340738,0.0,0.10526315357340738
"i , not you , that the the the the the the .","that is awesome . alpine skiing is practiced at ski resorts because they provide ski lifts , artificial snow , first aid , and places to eat .",4.2798491878490225e-232,0.14285713948979603,0.0,0.14285713948979603
"i , not you , that the the the the the the .","the oldest "" <unk> "" out there is on a sumerian table made of clay . it is dated to around 3100 bc .",4.895533628427548e-232,0.07692307337278123,0.0,0.07692307337278123
"i , not you , that the the the the the the .","they 're from los angeles , california . do you like their music ?",1.1692181040915729e-231,0.21052631146814413,0.0,0.21052631146814413
"i , not you , that the the the the the the .","and he founded the empire and was <unk> "" <unk> <unk> "" . impressive , right ?",9.282687447692475e-232,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .","well , back in the renaissance and middle ages , green was the color for <unk> and <unk> .",9.043184251798132e-232,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .","i do n't know , but the ceo of discovery communications is david <unk> .",1.16338362758752e-231,0.29999999580000003,0.0,0.29999999580000003
"i , not you , that the the the the the the .",apparently the emotional pain associated with a broken heart is a survival instinct .,1.0565078215140205e-231,0.11111110666666683,0.0,0.11111110666666683
"i , not you , that the the the the the the .",oh really ?   did you know that hair loss is called alopecia ?   that can refer to hair loss not only on the head but also other parts of the body .,2.9854353675283022e-232,0.24999999695312503,0.0,0.18749999695312503
"i , not you , that the the the the the the .",good that you like playing one of the major throwing sports forms .,1.3568676344828118e-231,0.33333332888888895,0.0,0.22222221777777784
"i , not you , that the the the the the the .",i 'm not sure about the places although skiing takes place in high country locations . so states like new south wales and victoria or australian capital territory during the winter .,3.3268015689618844e-232,0.17142856858775513,0.0,0.17142856858775513
"i , not you , that the the the the the the .","sorry no preferences here ! however , did you know its the color between yellow and blue on the visible spectrum ?",6.790035935877237e-232,0.22222221876543213,0.0,0.22222221876543213
"i , not you , that the the the the the the .",accounting has been called the '' language of business .,1.1409851298103347e-231,0.1333333285333335,0.0,0.1333333285333335
"i , not you , that the the the the the the .",did you know it <unk> the central nervous system ? it falls under the <unk> class .,9.974896817806308e-232,0.21052631146814413,0.0,0.21052631146814413
"i , not you , that the the the the the the .","i have never heard about this information about clothing before , what i do know is that you can buy products from the online seller using a web browser .",4.0610351154793384e-232,0.3030303000550964,0.0,0.24242423944903582
"i , not you , that the the the the the the .","even after being around for so long , they are still on the most famous ballet companies in the world .",7.332960415391412e-232,0.15999999635200007,0.0,0.15999999635200007
"i , not you , that the the the the the the .","i could n't say , but there was also a tv series in 2012 that continued the story .",9.043184251798132e-232,0.33333332958333334,0.0,0.33333332958333334
"i , not you , that the the the the the the .","that 's nice . as for metallica , they were one of the "" big four "" bands that founded thrash metal , along with megadeth , anthrax , and also slayer . do you know those ones ?",2.0322228690696486e-232,0.21052631313019393,0.0,0.1578947341828255
"i , not you , that the the the the the the .",have you ever used <unk> drawing crayons ? those were introduced in 1903 by <unk> & smith,7.053317181506347e-232,0.09090908694214893,0.0,0.09090908694214893
"i , not you , that the the the the the the .",he died in 1977 .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","many other creatures would <unk> to differ , a lot of them have adapted to their green environments by taking on their own green color to their skin .",3.332450437279701e-232,0.0689655139595721,0.0,0.0689655139595721
"i , not you , that the the the the the the .","yeah , and surfing actually refers to <unk> a wave , it does n't matter if there is a board being used or not",5.4177985538658274e-232,0.14285713948979603,0.0,0.14285713948979603
"i , not you , that the the the the the the .","have you ever listened to their album "" the state "" , from 2000 . they achieved commercial success releasing that one .",6.648019860130284e-232,0.3076923041420118,0.0,0.23076922721893492
"i , not you , that the the the the the the .","i do n't but know of him , he 's an american actor , musician and singer .",9.236366216761735e-232,0.18181817785123974,0.0,0.18181817785123974
"i , not you , that the the the the the the .","there are many sports where strength training is central , such as bodybuilding , <unk> , <unk> games , and discus and javelin throw .",5.016670592804381e-232,0.07999999635200017,0.0,0.07999999635200017
"i , not you , that the the the the the the .",sure ! it 's interesting that the concept of extreme <unk> was first mentioned by the wall street <unk> in 2010,3.002017620902459e-155,0.15999999635200007,0.07407407023319637,0.15999999635200007
"i , not you , that the the the the the the .","neat , it sounds interesting how he <unk> with his family and forms a group of <unk> . have you seen the whole series ?",5.390763376891056e-232,0.20689654844233057,0.0,0.20689654844233057
"i , not you , that the the the the the the .","yes though , i remember a particular feature that was removed after 2015 , pictures in a square format .",8.373636644156203e-232,0.26086956136105866,0.0,0.17391303962192828
"i , not you , that the the the the the the .",i believe it said there were over <unk> residents just in seattle and it is the largest city in washington also .,6.31884043540513e-232,0.15999999635200007,0.0,0.15999999635200007
"i , not you , that the the the the the the .","dylan lauren , <unk> lauren 's daughter owns it .",1.1409851298103347e-231,0.14285713795918387,0.0,0.14285713795918387
"i , not you , that the the the the the the .","cool , do you like other series of the same genre as the walking dead ( post - <unk> horror ) ?",6.790035935877237e-232,0.22222221876543213,0.0,0.22222221876543213
"i , not you , that the the the the the the .",are you familiar with the death <unk> ? i guess they were in the books as well .,9.766268216216644e-232,0.2727272687603306,0.0,0.18181817785123974
"i , not you , that the the the the the the .",i know some facts about it . did you know that <unk> is a french term ? it is a form of riding that requires high skills,4.6220616466129664e-232,0.22222221876543213,0.0,0.22222221876543213
"i , not you , that the the the the the the .",his nickname was <unk> and he won six title with the bulls .,1.1409851298103347e-231,0.11111110666666683,0.0,0.11111110666666683
"i , not you , that the the the the the the .","for north america they were not . in fact , colonists brought it over during the 16th century .",8.552515624808144e-232,0.26086956136105866,0.0,0.26086956136105866
"i , not you , that the the the the the the .","yeah , have you ever heard of <unk> oil ? it is <unk> from <unk> seeds",9.05853946789781e-232,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .",i do . the appalachian trail extends between mount katahdin and springer mountain,1.2627076138080564e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .","i agree , and the new york minute term comes from the fast face of the city",1.0547169250932628e-231,0.2857142816326531,0.0,0.2857142816326531
"i , not you , that the the the the the the .","not really . but i know that the the main story arc concerns harry 's struggle against lord <unk> , a dark wizard who <unk> to become immortal .",1.0720684380679898e-78,0.3225806420395422,0.12121211786960524,0.2580645130072841
"i , not you , that the the the the the the .",they are a hip hop duo . one is called violent <unk> and the other is called <unk> 2 <unk> .,6.166260126499762e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .","i ca n't say if it is done for hunting or not , what i can tell you is that nowadays it is done mainly as a recreational activity and competitive sport",3.3268015689618844e-232,0.3030303000550964,0.0,0.24242423944903582
"i , not you , that the the the the the the .","well , i know that the darker the hair , the more hair follicles a person has in their scalp",4.006957178545495e-155,0.3636363596694215,0.07692307298816588,0.2727272687603306
"i , not you , that the the the the the the .","i am a bot so that is not possible to me , what do you love most about killing or trapping animals ?",6.648019860130284e-232,0.34482758292508925,0.0,0.20689654844233057
"i , not you , that the the the the the the .","well yes , there are gray wolves , red wolves , and eastern wolves , for example .",8.595407281764811e-232,0.11111110666666683,0.0,0.11111110666666683
"i , not you , that the the the the the the .","so let me tell you another fact about your favorite color , green is actually between yellow and blue on the visible spectrum",5.851000305336416e-232,0.20689654844233057,0.0,0.20689654844233057
"i , not you , that the the the the the the .","ok , just so you know , hoarding can get bad enough to actually limit activities like cooking or cleaning , or even moving within the house because of all the space lost . is that happening for you ?",1.955693371712648e-232,0.19999999745000002,0.0,0.14999999745000003
"i , not you , that the the the the the the .","yeah , sometimes bouncers wo n't let you in if you do n't match their dress code .",8.595407281764811e-232,0.19047618639455788,0.0,0.19047618639455788
"i , not you , that the the the the the the .","yep , <unk> replaced <unk> <unk> in the final change .",1.2627076138080564e-231,0.2857142808163266,0.0,0.2857142808163266
"i , not you , that the the the the the the .","they have the longest <unk> , for the top division , except for in like 1913",1.0772479586757503e-231,0.21052631146814413,0.0,0.10526315357340738
"i , not you , that the the the the the the .","yes , that 's true . do you know anything of the history of the color in art ?",4.16375600153148e-155,0.3636363596694215,0.0869565175047261,0.3636363596694215
"i , not you , that the the the the the the .","in addition to his work with <unk> , <unk> has been involved with a variety of collaboration .",7.766827241645122e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .","i do n't have one , being a bot . i can tell you that they last made the super bowl in 2011 . do you remember that ?",4.385751419955796e-232,0.34482758292508925,0.0,0.34482758292508925
"i , not you , that the the the the the the .",i do n't know about the light details for animals but they many are green because they adapted to their green environments . their green hues then become a camouflage for them .,2.7111743208551492e-232,0.12499999695312508,0.0,0.12499999695312508
"i , not you , that the the the the the the .","it is performed to motivate sports teams , entertain the audience , or for competition .",1.0772479586757503e-231,0.19999999580000008,0.0,0.09999999580000019
"i , not you , that the the the the the the .",bots do n't have such things . have you ever seen the more modern version of the cardigan ? it has no <unk> .,5.821803422661378e-232,0.15384615029585808,0.0,0.15384615029585808
"i , not you , that the the the the the the .",have you done <unk> ? it is actually a discipline of mountain biking focused on tricks and style,6.531097185393997e-232,0.0833333295833335,0.0,0.0833333295833335
"i , not you , that the the the the the the .","nice , i know veterinarians treat diseases and disorders in animals . do you have a specialty ?",9.236366216761735e-232,0.26086956136105866,0.0,0.17391303962192828
"i , not you , that the the the the the the .","oh yes !   it 's a city with global power .    it has quite the impact upon such fields as entertainment , research , politics , sports and commerce .",3.1462946686644483e-232,0.12903225494276802,0.0,0.06451612591051004
"i , not you , that the the the the the the .",well the last of the mohicans is an epic historical drama . it was set in 1757 during the indian and french war .,5.821803422661378e-232,0.07692307337278123,0.0,0.07692307337278123
"i , not you , that the the the the the the .",not even when the retailers open very early and offer <unk> sales ?,1.1409851298103347e-231,0.21052631146814413,0.0,0.21052631146814413
"i , not you , that the the the the the the .","hmm , well shakiness and a fast <unk> can be caused by anxious feelings .",9.782851220031659e-232,0.09999999580000019,0.0,0.09999999580000019
"i , not you , that the the the the the the .","oh , it 's located at the tip , of the south part of ny state .",1.0547169250932628e-231,0.21052631146814413,0.0,0.21052631146814413
"i , not you , that the the the the the the .","oh nice !   that 's a small breed originally from germany , right ?",9.782851220031659e-232,0.19999999580000008,0.0,0.09999999580000019
"i , not you , that the the the the the the .","yeah , and there are <unk> marks , which are symbols in the last two <unk>",1.0024921848014553e-231,0.21052631146814413,0.0,0.21052631146814413
"i , not you , that the the the the the the .",oh interesting .   hey did you know that <unk> <unk> provided most of the soundtrack ?   bill brown did some tracks too .,5.390763376891056e-232,0.239999996352,0.0,0.239999996352
"i , not you , that the the the the the the .","i see , getting back to lightning mcqueen , he 's been in several movies and shows , and a few tv shorts . have you seen them all ?",3.8800867299737166e-232,0.18749999695312503,0.0,0.18749999695312503
"i , not you , that the the the the the the .",well i can definitely tell you <unk> have to know tons of knowledge and have skills to take care of patients while transporting them .,5.016670592804381e-232,0.14814814469135812,0.0,0.14814814469135812
"i , not you , that the the the the the the .",<unk> is a district in london,0.0,0.0,0.0,0.0
"i , not you , that the the the the the the .","there is around 9 million people in new york , and they are also the most densely populated of a major city , due to the size of the area .",3.7603604559335695e-232,0.12499999695312508,0.0,0.12499999695312508
"i , not you , that the the the the the the .",they were college teams then too .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","that is something i ca n't answer you , what i know is that it was created by a person named joy <unk> . are they the same creator of barney ?",1.53176023101764e-155,0.29411764415224917,0.054054050986121434,0.29411764415224917
"i , not you , that the the the the the the .",no profession here ha . did you learn that <unk> <unk> was the one who <unk> the modern field in <unk> ?,7.179588876325014e-232,0.26086956136105866,0.0,0.26086956136105866
"i , not you , that the the the the the the .","ah , i see . in fact , the book series sold over 500 million copies , even getting translated into 73 languages .",6.155807640521776e-232,0.23076922721893492,0.0,0.15384615029585808
"i , not you , that the the the the the the .","for <unk> , they are a type that use <unk> for energy . they are the only <unk> , who are <unk> , that can make oxygen .",1.9907858701336756e-155,0.2727272687603306,0.06896551357907273,0.18181817785123974
"i , not you , that the the the the the the .","i see . did you know that italy has world heritage sites ? in fact , it has more than any other nation",6.648019860130284e-232,0.2962962928395062,0.0,0.22222221876543213
"i , not you , that the the the the the the .",i know some facts about her . did you know that <unk> signed with <unk> records when she was 18 ?,7.332960415391412e-232,0.24999999625000005,0.0,0.24999999625000005
"i , not you , that the the the the the the .","it was their debut album , "" <unk> for destruction "" .",1.1409851298103347e-231,0.12499999531250018,0.0,0.12499999531250018
"i , not you , that the the the the the the .","oh , that 's cool . did you know it sits between orange and green in the light spectrum ?",3.6836867531704823e-155,0.31999999635200005,0.07999999596800021,0.31999999635200005
"i , not you , that the the the the the the .","i do n't know about that , but he began his musical career at sun records in 1954 .",8.552515624808144e-232,0.24999999625000005,0.0,0.16666666291666676
"i , not you , that the the the the the the .","well , it is the 3rd most distributed cable channel .",1.2627076138080564e-231,0.24999999531250006,0.0,0.24999999531250006
"i , not you , that the the the the the the .","i do n't have any real advise for you , but i know that anticipating a reward is associated with <unk> release .",2.9245623776458893e-155,0.2962962928395062,0.07142856767857161,0.2962962928395062
"i , not you , that the the the the the the .",he actually practiced criminal law for about 10 years .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","ah , that was april 8 , 1994 , when his body was found .",5.117896846873718e-155,0.23529411307958487,0.09999999545000023,0.11764705425605555
"i , not you , that the the the the the the .","i am a bot so the answer is no ,   but speaking of pc an console games , did you know that they can take up to several years to be completed ?",2.9854353675283022e-232,0.27027026755295835,0.0,0.21621621349890432
"i , not you , that the the the the the the .",interesting . they often have sharp <unk> in their stems,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .",in some countries a certain amount of swimming level must be met to satisfy the curriculum .,8.387854976618647e-232,0.09090908694214893,0.0,0.09090908694214893
"i , not you , that the the the the the the .",also they may have a loss of interest in activities and either a loss of <unk> or eating too much .,5.185186035895343e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","as a bot , i ca n't go to beaches . have you ever been on a wild beach , one that has n't been developed ?",5.115152056046425e-232,0.28571428234693885,0.0,0.28571428234693885
"i , not you , that the the the the the the .","i do n't know , but the celebration of christmas in many countries includes lighting christmas trees and hanging <unk> .",7.332960415391412e-232,0.239999996352,0.0,0.239999996352
"i , not you , that the the the the the the .",i do not but i know that facebook owns it .,1.3568676344828118e-231,0.39999999520000007,0.0,0.39999999520000007
"i , not you , that the the the the the the .",do you also oppose using animals for clothing and entertainment ?,9.594503055152632e-232,0.11764705425605555,0.0,0.11764705425605555
"i , not you , that the the the the the the .",hm . have you heard of the chicken <unk> ? it is quite popular but is also known as chicken <unk> .,6.31884043540513e-232,0.17391303962192828,0.0,0.17391303962192828
"i , not you , that the the the the the the .","well no , they are mainly <unk> , either positive or negative .",1.2627076138080564e-231,0.11764705425605555,0.0,0.11764705425605555
"i , not you , that the the the the the the .","hi , she was a french fashion designer that was born in 1883",1.1409851298103347e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .",i am not sure about that also . in some cases i know the motivation is religious and others its animal rights advocacy,6.648019860130284e-232,0.2962962928395062,0.0,0.2962962928395062
"i , not you , that the the the the the the .","a cardigan is a type of knitted <unk> , with an open front . how many do you own ?",7.369735890165345e-232,0.16666666291666676,0.0,0.16666666291666676
"i , not you , that the the the the the the .","i 'm not sure , but also ct stands for computed tomography .",1.3568676344828118e-231,0.33333332888888895,0.0,0.33333332888888895
"i , not you , that the the the the the the .","cool , what about minerals , do you like <unk> ? it is one of the several minerals that have a green color",6.648019860130284e-232,0.2962962928395062,0.0,0.22222221876543213
"i , not you , that the the the the the the .",yes i do !   the ford trucks ( or f - series ) is a series of light - duty trucks and medium duty trucks that have been manufactured by ford motor company .,2.497914625624529e-232,0.18181817884297521,0.0,0.12121211823691468
"i , not you , that the the the the the the .",adult males are usually the ones who grow them !,9.594503055152632e-232,0.12499999531250018,0.0,0.12499999531250018
"i , not you , that the the the the the the .","well , i do n't really know anything about <unk> right now , do you want to talk about musical groups ? i know that there is a show which the cast became a recognized musical group",2.3702047817317818e-232,0.27777777500000006,0.0,0.27777777500000006
"i , not you , that the the the the the the .",you live in the us but have you ever visited canada ? their first national park was established in 1885,6.659308116428607e-232,0.16666666291666676,0.0,0.16666666291666676
"i , not you , that the the the the the the .","let me tell you , those factories that manufacture chemicals are frequently called plants and might have a some of their equipment placed outdoors",2.383369808403203e-155,0.19999999680000002,0.06666666308888908,0.19999999680000002
"i , not you , that the the the the the the .",not at all but i understand its the sport that has a player throw or roll the bowling ball to a target . are you doing anything with bowling ?,4.220592688199361e-232,0.312499996953125,0.0,0.24999999695312503
"i , not you , that the the the the the the .",sort of . it 's <unk> in a scene where he 's <unk> <unk> springs that he 's a type of corvette .,5.286975599023655e-232,0.09999999580000019,0.0,0.09999999580000019
"i , not you , that the the the the the the .","yeah , with netflix , <unk> <unk> etc . <unk> did n't stand a chance .",1.0024921848014553e-231,0.11764705425605555,0.0,0.11764705425605555
"i , not you , that the the the the the the .","well , i know that the echo devices are a development of amazon <unk>",5.527118757926412e-155,0.3999999958,0.09999999545000023,0.29999999580000003
"i , not you , that the the the the the the .","i do !   the word is derived from the greek "" <unk> <unk> , "" that means "" technique of <unk> and dress . """,5.524154496370931e-232,0.33333332958333334,0.0,0.24999999625000005
"i , not you , that the the the the the the .","i know that the largest <unk> to green in nature is <unk> , that 's the chemical by which plants <unk> and convert sunlight into energy .",2.675990873224829e-155,0.28571428234693885,0.12499999658203134,0.28571428234693885
"i , not you , that the the the the the the .","i see , are you guys from the us ? <unk> originated there and there are about <unk> million participants",7.91929659305261e-232,0.3478260831001891,0.0,0.3478260831001891
"i , not you , that the the the the the the .",got it . what about suvs ? they have vehicle features for off - road,8.226364521884694e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","no , just a knowledgeable bot !   did you know about <unk> people die every day around the world , from age - related causes ?",4.6220616466129664e-232,0.19354838397502605,0.0,0.12903225494276802
"i , not you , that the the the the the the .","i 'm indifferent to <unk> , its just a corn <unk> variety which <unk> and puffs up upon <unk> .",7.369735890165345e-232,0.18181817785123974,0.0,0.18181817785123974
"i , not you , that the the the the the the .",they were founded in 1989 in detroit and their hip hop style is known as <unk> . they 're also known for their elaborate live shows .,3.2682911333820065e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","another thing in <unk> is the old faithful museum , it was built in 1929 .",1.0024921848014553e-231,0.19999999580000008,0.0,0.09999999580000019
"i , not you , that the the the the the the .","are you <unk> in ovo - lacto diet , which has dairy and eggs ? or perhaps an ovo - vegetarian one which is the prior but without dairy .",3.669559467077384e-232,0.19354838397502605,0.0,0.19354838397502605
"i , not you , that the the the the the the .","perhaps the reason is that it is its own sovereign state but it is also located in rome , a city .",6.790035935877237e-232,0.24999999625000005,0.0,0.0833333295833335
"i , not you , that the the the the the the .","i ca n't confirm you that . but i know that they are known for having a unique style , <unk> rock elements , psychedelia , <unk> jazz country , and many others",3.224147792373387e-232,0.24999999695312503,0.0,0.24999999695312503
"i , not you , that the the the the the the .","i ca n't say , but it was <unk> on british officers ' <unk> .",1.0826504568327566e-231,0.21052631146814413,0.0,0.21052631146814413
"i , not you , that the the the the the the .","neat , is there any particular type of indian cuisine you prefer ? there are lots of different types due to the range of <unk> , climate , and culture .",3.592809293712198e-232,0.19354838397502605,0.0,0.12903225494276802
"i , not you , that the the the the the the .","yeah , those are the small dog breed from germany , they also are known as <unk> .",9.236366216761735e-232,0.19047618639455788,0.0,0.09523809115646274
"i , not you , that the the the the the the .","well you might be interested to know that all around the world , organizations like <unk> utilize camping as a key activity .",6.648019860130284e-232,0.28571428234693885,0.0,0.21428571091836737
"i , not you , that the the the the the the .",i do . it is the uk 's maritime <unk>,1.2627076138080564e-231,0.2666666618666667,0.0,0.2666666618666667
"i , not you , that the the the the the the .",oh !   well it 's all about <unk> and defending control points situated on a map .   or <unk> a payload across a map .,3.2682911333820065e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","no i do n't .   i do know that other types of athletics can be dance - like , for example gymnastics , <unk> swimming , martial arts , and <unk> .",3.0804887692248958e-232,0.19999999680000002,0.0,0.13333333013333343
"i , not you , that the the the the the the .","not exactly , but the modern guitar was preceded by the gittern , the vihuela , the four - course renaissance and the five - course baroque guitar .",4.853631800765224e-232,0.239999996352,0.0,0.239999996352
"i , not you , that the the the the the the .","yeah ! he was born in <unk> , mississippi and moved to memphis when he was 13 years old .",6.659308116428607e-232,0.08695651788279792,0.0,0.08695651788279792
"i , not you , that the the the the the the .","oh , interesting ! so you used to roll a ball towards a target . were you any good ?",7.369735890165345e-232,0.17391303962192828,0.0,0.17391303962192828
"i , not you , that the the the the the the .",i know that <unk> chanel is credited with popularizing <unk> for women .,1.2627076138080564e-231,0.23529411307958487,0.0,0.23529411307958487
"i , not you , that the the the the the the .","ever hear of the subtractive color system ? if not , it 's used in color printing and painting and green there is formed from blue and yellow combining .",3.669559467077384e-232,0.18749999695312503,0.0,0.12499999695312508
"i , not you , that the the the the the the .","well , i also know that heat grilling when done directly may <unk> food to an excess of temperatures",7.959012597992964e-232,0.239999996352,0.0,0.15999999635200007
"i , not you , that the the the the the the .","no i 'm afraid i do n't .   did you know that "" animal shelter "" is a euphemism for "" pound , "" an older term that was used ?",3.3268015689618844e-232,0.2580645130072841,0.0,0.2580645130072841
"i , not you , that the the the the the the .",it actually started as a <unk> in the united states in the 1970s !,1.0565078215140205e-231,0.11111110666666683,0.0,0.11111110666666683
"i , not you , that the the the the the the .","when <unk> , in 1989 , it reached number six on the uk singles chart .",1.0772479586757503e-231,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .",aw .   how 's your reaction time ?   i can slow with age .,9.05853946789781e-232,0.11111110666666683,0.0,0.11111110666666683
"i , not you , that the the the the the the .","of course , <unk> , vomiting , gives , and even diarrhea may be included",9.782851220031659e-232,0.11111110666666683,0.0,0.11111110666666683
"i , not you , that the the the the the the .",well it is considered a sport or a leisure activity where a player rolls a ball towards a target,0.0,0.0,0.0,0.0
"i , not you , that the the the the the the .","ah , and i 've also heard that they 're topped with seeds . which seeds do you like to use ?",7.179588876325014e-232,0.3076923041420118,0.0,0.23076922721893492
"i , not you , that the the the the the the .",turns out it 's much younger ! its major competitor is 7 up .,8.884136397986129e-232,0.0,0.0,0.0
